Version Num, 1.00, 
Building Num, 1, 
Room Num, 12, 
Occupant Num, 21, 
Start Time, 2015-1-0, 
End Time, 2015-1-10, 
step,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,
1371, 2015/1/5 18:15:00, 11,1,0,2,0,0,0,12,3,0,0,4,0,0,0,0,0,0,0,1,7,
1372, 2015/1/5 18:20:00, 11,0,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,0,0,1,7,
1373, 2015/1/5 18:25:00, 0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,7,7,
1374, 2015/1/5 18:30:00, 0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,
1375, 2015/1/5 18:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1376, 2015/1/5 18:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1377, 2015/1/5 18:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1378, 2015/1/5 18:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1379, 2015/1/5 18:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1380, 2015/1/5 19:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1381, 2015/1/5 19:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1382, 2015/1/5 19:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1383, 2015/1/5 19:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1384, 2015/1/5 19:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1385, 2015/1/5 19:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1386, 2015/1/5 19:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1387, 2015/1/5 19:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1388, 2015/1/5 19:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1389, 2015/1/5 19:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1390, 2015/1/5 19:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1391, 2015/1/5 19:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1392, 2015/1/5 20:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1393, 2015/1/5 20:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1394, 2015/1/5 20:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1395, 2015/1/5 20:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1396, 2015/1/5 20:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1397, 2015/1/5 20:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1398, 2015/1/5 20:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1399, 2015/1/5 20:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1400, 2015/1/5 20:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1401, 2015/1/5 20:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1402, 2015/1/5 20:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1403, 2015/1/5 20:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1404, 2015/1/5 21:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1405, 2015/1/5 21:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1406, 2015/1/5 21:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1407, 2015/1/5 21:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1408, 2015/1/5 21:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1409, 2015/1/5 21:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1410, 2015/1/5 21:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1411, 2015/1/5 21:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1412, 2015/1/5 21:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1413, 2015/1/5 21:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1414, 2015/1/5 21:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1415, 2015/1/5 21:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1416, 2015/1/5 22:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1417, 2015/1/5 22:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1418, 2015/1/5 22:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1419, 2015/1/5 22:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1420, 2015/1/5 22:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1421, 2015/1/5 22:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1422, 2015/1/5 22:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1423, 2015/1/5 22:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1424, 2015/1/5 22:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1425, 2015/1/5 22:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1426, 2015/1/5 22:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1427, 2015/1/5 22:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1428, 2015/1/5 23:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1429, 2015/1/5 23:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1430, 2015/1/5 23:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1431, 2015/1/5 23:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1432, 2015/1/5 23:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1433, 2015/1/5 23:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1434, 2015/1/5 23:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1435, 2015/1/5 23:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1436, 2015/1/5 23:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1437, 2015/1/5 23:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1438, 2015/1/5 23:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1439, 2015/1/5 23:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1440, 2015/1/6 0:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1441, 2015/1/6 0:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1442, 2015/1/6 0:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1443, 2015/1/6 0:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1444, 2015/1/6 0:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1445, 2015/1/6 0:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1446, 2015/1/6 0:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1447, 2015/1/6 0:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1448, 2015/1/6 0:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1449, 2015/1/6 0:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1450, 2015/1/6 0:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1451, 2015/1/6 0:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1452, 2015/1/6 1:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1453, 2015/1/6 1:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1454, 2015/1/6 1:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1455, 2015/1/6 1:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1456, 2015/1/6 1:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1457, 2015/1/6 1:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1458, 2015/1/6 1:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1459, 2015/1/6 1:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1460, 2015/1/6 1:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1461, 2015/1/6 1:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1462, 2015/1/6 1:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1463, 2015/1/6 1:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1464, 2015/1/6 2:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1465, 2015/1/6 2:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1466, 2015/1/6 2:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1467, 2015/1/6 2:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1468, 2015/1/6 2:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1469, 2015/1/6 2:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1470, 2015/1/6 2:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1471, 2015/1/6 2:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1472, 2015/1/6 2:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1473, 2015/1/6 2:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1474, 2015/1/6 2:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1475, 2015/1/6 2:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1476, 2015/1/6 3:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1477, 2015/1/6 3:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1478, 2015/1/6 3:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1479, 2015/1/6 3:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1480, 2015/1/6 3:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1481, 2015/1/6 3:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1482, 2015/1/6 3:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1483, 2015/1/6 3:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1484, 2015/1/6 3:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1485, 2015/1/6 3:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1486, 2015/1/6 3:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1487, 2015/1/6 3:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1488, 2015/1/6 4:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1489, 2015/1/6 4:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1490, 2015/1/6 4:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1491, 2015/1/6 4:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1492, 2015/1/6 4:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1493, 2015/1/6 4:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1494, 2015/1/6 4:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1495, 2015/1/6 4:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1496, 2015/1/6 4:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1497, 2015/1/6 4:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1498, 2015/1/6 4:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1499, 2015/1/6 4:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1500, 2015/1/6 5:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1501, 2015/1/6 5:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1502, 2015/1/6 5:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1503, 2015/1/6 5:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1504, 2015/1/6 5:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1505, 2015/1/6 5:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1506, 2015/1/6 5:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1507, 2015/1/6 5:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1508, 2015/1/6 5:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1509, 2015/1/6 5:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1510, 2015/1/6 5:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1511, 2015/1/6 5:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1512, 2015/1/6 6:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1513, 2015/1/6 6:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1514, 2015/1/6 6:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1515, 2015/1/6 6:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1516, 2015/1/6 6:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1517, 2015/1/6 6:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1518, 2015/1/6 6:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1519, 2015/1/6 6:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1520, 2015/1/6 6:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1521, 2015/1/6 6:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1522, 2015/1/6 6:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1523, 2015/1/6 6:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1524, 2015/1/6 7:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1525, 2015/1/6 7:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1526, 2015/1/6 7:10:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1527, 2015/1/6 7:15:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1528, 2015/1/6 7:20:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1529, 2015/1/6 7:25:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1530, 2015/1/6 7:30:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1531, 2015/1/6 7:35:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1532, 2015/1/6 7:40:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1533, 2015/1/6 7:45:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1534, 2015/1/6 7:50:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1535, 2015/1/6 7:55:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1536, 2015/1/6 8:0:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1537, 2015/1/6 8:5:00, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1538, 2015/1/6 8:10:00, 0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,
1539, 2015/1/6 8:15:00, 0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,7,
1540, 2015/1/6 8:20:00, 0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,7,7,
1541, 2015/1/6 8:25:00, 0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,7,7,
1542, 2015/1/6 8:30:00, 0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,7,7,7,
1543, 2015/1/6 8:35:00, 0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,8,0,6,4,7,7,
1544, 2015/1/6 8:40:00, 0,1,0,2,2,0,0,0,0,0,0,4,0,0,5,1,0,6,4,7,7,
1545, 2015/1/6 8:45:00, 0,1,0,11,2,0,0,0,3,0,4,4,0,0,5,1,0,8,3,7,7,
1546, 2015/1/6 8:50:00, 0,1,1,2,11,0,0,0,3,0,4,4,0,0,5,0,0,6,3,7,7,
1547, 2015/1/6 8:55:00, 0,1,3,2,11,0,0,0,3,0,4,4,0,5,5,6,0,6,4,7,7,
1548, 2015/1/6 9:0:00, 1,1,3,2,11,0,0,0,3,0,4,4,0,5,5,6,0,6,4,7,0,
1549, 2015/1/6 9:5:00, 1,1,0,2,11,0,0,0,3,0,4,4,0,5,5,6,0,6,4,7,7,
1550, 2015/1/6 9:10:00, 1,1,1,2,11,0,0,0,3,0,4,4,0,5,5,6,0,6,4,7,7,
1551, 2015/1/6 9:15:00, 1,1,1,2,11,0,0,0,3,0,4,12,0,5,5,6,0,6,4,7,7,
1552, 2015/1/6 9:20:00, 1,1,1,2,2,0,0,0,3,0,4,12,0,5,5,6,0,6,4,7,7,
1553, 2015/1/6 9:25:00, 1,1,1,2,7,0,0,0,3,0,4,12,0,5,5,6,0,6,4,7,7,
1554, 2015/1/6 9:30:00, 1,9,9,8,4,0,3,0,3,9,4,12,0,5,5,9,0,6,9,7,12,
1555, 2015/1/6 9:35:00, 1,9,9,2,2,0,3,1,3,9,4,4,5,5,5,9,0,6,9,7,12,
1556, 2015/1/6 9:40:00, 1,9,9,2,1,2,3,1,3,9,4,4,5,5,5,9,0,6,9,7,12,
1557, 2015/1/6 9:45:00, 1,9,9,2,1,2,3,10,10,9,4,4,5,10,5,9,10,6,9,7,12,
1558, 2015/1/6 9:50:00, 1,9,9,2,1,2,3,10,10,9,4,4,5,10,5,9,10,6,9,7,12,
1559, 2015/1/6 9:55:00, 1,9,9,2,2,2,3,11,0,9,4,4,5,3,5,9,1,6,9,7,7,
1560, 2015/1/6 10:0:00, 1,9,9,2,2,2,3,2,0,9,4,4,5,3,8,9,0,6,9,7,7,
1561, 2015/1/6 10:5:00, 1,9,9,12,2,2,0,2,0,9,4,8,5,3,8,9,0,6,9,7,7,
1562, 2015/1/6 10:10:00, 1,11,2,12,2,2,0,12,0,8,4,12,5,3,5,1,0,6,4,7,7,
1563, 2015/1/6 10:15:00, 1,11,4,11,2,2,0,4,0,4,4,8,5,11,5,1,0,6,4,7,7,
1564, 2015/1/6 10:20:00, 1,11,1,2,2,2,0,2,0,4,4,8,5,11,5,1,0,6,7,7,8,
1565, 2015/1/6 10:25:00, 1,11,9,2,2,9,0,2,9,4,4,8,5,11,5,1,9,6,6,9,11,
1566, 2015/1/6 10:30:00, 1,1,9,2,2,9,0,2,9,4,4,4,5,5,5,6,9,6,5,9,11,
1567, 2015/1/6 10:35:00, 1,1,9,2,2,9,0,7,9,4,4,4,5,5,5,6,9,6,5,9,6,
1568, 2015/1/6 10:40:00, 1,1,9,2,10,9,0,7,9,4,4,4,10,10,10,6,9,10,6,9,7,
1569, 2015/1/6 10:45:00, 1,1,9,2,0,9,0,7,9,4,0,4,8,0,8,6,9,4,6,9,7,
1570, 2015/1/6 10:50:00, 1,1,9,2,0,9,4,7,9,4,0,4,8,0,8,6,9,4,6,9,12,
1571, 2015/1/6 10:55:00, 1,1,9,10,0,9,6,7,9,4,10,4,8,10,10,6,9,4,6,9,12,
1572, 2015/1/6 11:0:00, 1,1,9,10,0,9,6,7,9,4,10,4,12,10,10,6,9,4,6,9,4,
1573, 2015/1/6 11:5:00, 1,1,9,10,0,9,3,7,9,4,10,8,1,10,10,6,9,4,2,9,11,
1574, 2015/1/6 11:10:00, 1,1,9,10,0,9,3,7,9,4,10,8,1,10,10,6,9,4,8,9,7,
1575, 2015/1/6 11:15:00, 1,1,9,10,11,9,3,7,9,4,10,4,1,10,10,6,9,6,8,9,7,
1576, 2015/1/6 11:20:00, 1,1,9,7,11,9,3,7,9,4,5,4,5,2,11,0,9,6,7,9,7,
1577, 2015/1/6 11:25:00, 1,1,9,7,6,9,10,10,9,4,5,4,5,10,5,10,9,6,7,9,7,
1578, 2015/1/6 11:30:00, 1,8,9,0,6,9,10,10,9,4,5,4,5,10,5,10,9,6,7,9,7,
1579, 2015/1/6 11:35:00, 0,8,9,0,0,9,10,10,9,4,5,4,5,10,5,10,9,6,7,9,7,
1580, 2015/1/6 11:40:00, 0,1,9,0,0,9,10,10,9,4,4,0,5,10,0,10,9,6,7,9,7,
1581, 2015/1/6 11:45:00, 0,1,9,0,0,9,10,10,9,0,4,0,5,10,0,10,9,6,12,9,7,
1582, 2015/1/6 11:50:00, 0,1,9,0,0,9,10,10,9,0,4,0,0,10,0,10,9,12,12,9,7,
1583, 2015/1/6 11:55:00, 0,12,9,0,0,9,10,10,9,0,4,0,0,10,0,10,9,6,0,9,7,
1584, 2015/1/6 12:0:00, 0,2,9,0,0,9,10,10,9,0,4,0,0,10,0,10,9,6,0,9,7,
1585, 2015/1/6 12:5:00, 0,2,11,0,0,11,5,2,0,0,4,0,0,2,0,8,7,6,0,11,7,
1586, 2015/1/6 12:10:00, 0,0,0,0,0,11,5,2,0,0,4,0,0,2,0,6,7,6,0,11,7,
1587, 2015/1/6 12:15:00, 0,0,0,0,0,12,5,2,0,0,4,0,0,2,0,12,7,6,0,8,7,
1588, 2015/1/6 12:20:00, 0,0,0,0,0,6,5,12,0,0,4,0,0,2,0,0,0,6,0,8,7,
1589, 2015/1/6 12:25:00, 0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,6,0,6,0,7,7,
1590, 2015/1/6 12:30:00, 0,1,0,0,0,0,5,4,0,0,0,4,0,0,0,6,6,11,0,7,7,
1591, 2015/1/6 12:35:00, 0,1,0,0,0,0,5,3,0,4,0,4,0,0,0,6,6,11,7,7,7,
1592, 2015/1/6 12:40:00, 0,1,0,2,0,0,0,3,0,4,0,4,0,0,0,6,6,11,7,7,7,
1593, 2015/1/6 12:45:00, 0,1,0,2,0,0,0,3,0,4,0,4,0,0,0,6,6,11,12,8,7,
1594, 2015/1/6 12:50:00, 0,1,0,8,0,0,0,0,0,4,4,8,0,0,5,6,6,11,12,8,0,
1595, 2015/1/6 12:55:00, 0,1,0,8,0,2,0,3,0,4,4,8,5,0,5,6,6,6,12,8,0,
1596, 2015/1/6 13:0:00, 0,0,0,8,2,2,0,3,0,4,4,0,5,0,5,6,6,6,12,8,7,
1597, 2015/1/6 13:5:00, 1,0,0,2,2,2,0,3,0,4,4,4,5,0,5,6,6,6,12,8,7,
