step,time,0,1,2,3,4,5,6,7,8,
5675, 2015/3/20 19:40:00,6,0,0,0,0,0,0,0,0,
5676, 2015/3/20 20:0:00,6,0,0,0,0,0,0,0,0,
5677, 2015/3/20 20:20:00,6,0,0,0,0,0,0,0,0,
5678, 2015/3/20 20:40:00,6,0,0,0,0,0,0,0,0,
5679, 2015/3/20 21:0:00,6,0,0,0,0,0,0,0,0,
5680, 2015/3/20 21:20:00,6,0,0,0,0,0,0,0,0,
5681, 2015/3/20 21:40:00,6,0,0,0,0,0,0,0,0,
5682, 2015/3/20 22:0:00,6,0,0,0,0,0,0,0,0,
5683, 2015/3/20 22:20:00,6,0,0,0,0,0,0,0,0,
5684, 2015/3/20 22:40:00,6,0,0,0,0,0,0,0,0,
5685, 2015/3/20 23:0:00,6,0,0,0,0,0,0,0,0,
5686, 2015/3/20 23:20:00,6,0,0,0,0,0,0,0,0,
5687, 2015/3/20 23:40:00,6,0,0,0,0,0,0,0,0,
5688, 2015/3/21 0:0:00,6,0,0,0,0,0,0,0,0,
5689, 2015/3/21 0:20:00,6,0,0,0,0,0,0,0,0,
5690, 2015/3/21 0:40:00,6,0,0,0,0,0,0,0,0,
5691, 2015/3/21 1:0:00,6,0,0,0,0,0,0,0,0,
5692, 2015/3/21 1:20:00,6,0,0,0,0,0,0,0,0,
5693, 2015/3/21 1:40:00,6,0,0,0,0,0,0,0,0,
5694, 2015/3/21 2:0:00,6,0,0,0,0,0,0,0,0,
5695, 2015/3/21 2:20:00,6,0,0,0,0,0,0,0,0,
5696, 2015/3/21 2:40:00,6,0,0,0,0,0,0,0,0,
5697, 2015/3/21 3:0:00,6,0,0,0,0,0,0,0,0,
5698, 2015/3/21 3:20:00,6,0,0,0,0,0,0,0,0,
5699, 2015/3/21 3:40:00,6,0,0,0,0,0,0,0,0,
5700, 2015/3/21 4:0:00,6,0,0,0,0,0,0,0,0,
5701, 2015/3/21 4:20:00,6,0,0,0,0,0,0,0,0,
5702, 2015/3/21 4:40:00,6,0,0,0,0,0,0,0,0,
5703, 2015/3/21 5:0:00,6,0,0,0,0,0,0,0,0,
5704, 2015/3/21 5:20:00,6,0,0,0,0,0,0,0,0,
5705, 2015/3/21 5:40:00,6,0,0,0,0,0,0,0,0,
5706, 2015/3/21 6:0:00,6,0,0,0,0,0,0,0,0,
5707, 2015/3/21 6:20:00,6,0,0,0,0,0,0,0,0,
5708, 2015/3/21 6:40:00,6,0,0,0,0,0,0,0,0,
5709, 2015/3/21 7:0:00,6,0,0,0,0,0,0,0,0,
5710, 2015/3/21 7:20:00,6,0,0,0,0,0,0,0,0,
5711, 2015/3/21 7:40:00,6,0,0,0,0,0,0,0,0,
5712, 2015/3/21 8:0:00,6,0,0,0,0,0,0,0,0,
5713, 2015/3/21 8:20:00,6,0,0,0,0,0,0,0,0,
5714, 2015/3/21 8:40:00,6,0,0,0,0,0,0,0,0,
5715, 2015/3/21 9:0:00,6,0,0,0,0,0,0,0,0,
5716, 2015/3/21 9:20:00,6,0,0,0,0,0,0,0,0,
5717, 2015/3/21 9:40:00,6,0,0,0,0,0,0,0,0,
5718, 2015/3/21 10:0:00,6,0,0,0,0,0,0,0,0,
5719, 2015/3/21 10:20:00,6,0,0,0,0,0,0,0,0,
5720, 2015/3/21 10:40:00,6,0,0,0,0,0,0,0,0,
5721, 2015/3/21 11:0:00,6,0,0,0,0,0,0,0,0,
5722, 2015/3/21 11:20:00,6,0,0,0,0,0,0,0,0,
5723, 2015/3/21 11:40:00,6,0,0,0,0,0,0,0,0,
5724, 2015/3/21 12:0:00,6,0,0,0,0,0,0,0,0,
5725, 2015/3/21 12:20:00,6,0,0,0,0,0,0,0,0,
5726, 2015/3/21 12:40:00,6,0,0,0,0,0,0,0,0,
5727, 2015/3/21 13:0:00,6,0,0,0,0,0,0,0,0,
5728, 2015/3/21 13:20:00,6,0,0,0,0,0,0,0,0,
5729, 2015/3/21 13:40:00,6,0,0,0,0,0,0,0,0,
5730, 2015/3/21 14:0:00,6,0,0,0,0,0,0,0,0,
5731, 2015/3/21 14:20:00,6,0,0,0,0,0,0,0,0,
5732, 2015/3/21 14:40:00,6,0,0,0,0,0,0,0,0,
5733, 2015/3/21 15:0:00,6,0,0,0,0,0,0,0,0,
5734, 2015/3/21 15:20:00,6,0,0,0,0,0,0,0,0,
5735, 2015/3/21 15:40:00,6,0,0,0,0,0,0,0,0,
5736, 2015/3/21 16:0:00,6,0,0,0,0,0,0,0,0,
5737, 2015/3/21 16:20:00,6,0,0,0,0,0,0,0,0,
5738, 2015/3/21 16:40:00,6,0,0,0,0,0,0,0,0,
5739, 2015/3/21 17:0:00,6,0,0,0,0,0,0,0,0,
5740, 2015/3/21 17:20:00,6,0,0,0,0,0,0,0,0,
5741, 2015/3/21 17:40:00,6,0,0,0,0,0,0,0,0,
5742, 2015/3/21 18:0:00,6,0,0,0,0,0,0,0,0,
5743, 2015/3/21 18:20:00,6,0,0,0,0,0,0,0,0,
5744, 2015/3/21 18:40:00,6,0,0,0,0,0,0,0,0,
5745, 2015/3/21 19:0:00,6,0,0,0,0,0,0,0,0,
5746, 2015/3/21 19:20:00,6,0,0,0,0,0,0,0,0,
5747, 2015/3/21 19:40:00,6,0,0,0,0,0,0,0,0,
5748, 2015/3/21 20:0:00,6,0,0,0,0,0,0,0,0,
5749, 2015/3/21 20:20:00,6,0,0,0,0,0,0,0,0,
5750, 2015/3/21 20:40:00,6,0,0,0,0,0,0,0,0,
5751, 2015/3/21 21:0:00,6,0,0,0,0,0,0,0,0,
5752, 2015/3/21 21:20:00,6,0,0,0,0,0,0,0,0,
5753, 2015/3/21 21:40:00,6,0,0,0,0,0,0,0,0,
5754, 2015/3/21 22:0:00,6,0,0,0,0,0,0,0,0,
5755, 2015/3/21 22:20:00,6,0,0,0,0,0,0,0,0,
5756, 2015/3/21 22:40:00,6,0,0,0,0,0,0,0,0,
5757, 2015/3/21 23:0:00,6,0,0,0,0,0,0,0,0,
5758, 2015/3/21 23:20:00,6,0,0,0,0,0,0,0,0,
5759, 2015/3/21 23:40:00,6,0,0,0,0,0,0,0,0,
5760, 2015/3/22 0:0:00,6,0,0,0,0,0,0,0,0,
5761, 2015/3/22 0:20:00,6,0,0,0,0,0,0,0,0,
5762, 2015/3/22 0:40:00,6,0,0,0,0,0,0,0,0,
5763, 2015/3/22 1:0:00,6,0,0,0,0,0,0,0,0,
5764, 2015/3/22 1:20:00,6,0,0,0,0,0,0,0,0,
5765, 2015/3/22 1:40:00,6,0,0,0,0,0,0,0,0,
5766, 2015/3/22 2:0:00,6,0,0,0,0,0,0,0,0,
5767, 2015/3/22 2:20:00,6,0,0,0,0,0,0,0,0,
5768, 2015/3/22 2:40:00,6,0,0,0,0,0,0,0,0,
5769, 2015/3/22 3:0:00,6,0,0,0,0,0,0,0,0,
5770, 2015/3/22 3:20:00,6,0,0,0,0,0,0,0,0,
5771, 2015/3/22 3:40:00,6,0,0,0,0,0,0,0,0,
5772, 2015/3/22 4:0:00,6,0,0,0,0,0,0,0,0,
5773, 2015/3/22 4:20:00,6,0,0,0,0,0,0,0,0,
5774, 2015/3/22 4:40:00,6,0,0,0,0,0,0,0,0,
5775, 2015/3/22 5:0:00,6,0,0,0,0,0,0,0,0,
5776, 2015/3/22 5:20:00,6,0,0,0,0,0,0,0,0,
5777, 2015/3/22 5:40:00,6,0,0,0,0,0,0,0,0,
5778, 2015/3/22 6:0:00,6,0,0,0,0,0,0,0,0,
5779, 2015/3/22 6:20:00,6,0,0,0,0,0,0,0,0,
5780, 2015/3/22 6:40:00,6,0,0,0,0,0,0,0,0,
5781, 2015/3/22 7:0:00,6,0,0,0,0,0,0,0,0,
5782, 2015/3/22 7:20:00,6,0,0,0,0,0,0,0,0,
5783, 2015/3/22 7:40:00,6,0,0,0,0,0,0,0,0,
5784, 2015/3/22 8:0:00,6,0,0,0,0,0,0,0,0,
5785, 2015/3/22 8:20:00,6,0,0,0,0,0,0,0,0,
5786, 2015/3/22 8:40:00,6,0,0,0,0,0,0,0,0,
5787, 2015/3/22 9:0:00,6,0,0,0,0,0,0,0,0,
5788, 2015/3/22 9:20:00,6,0,0,0,0,0,0,0,0,
5789, 2015/3/22 9:40:00,6,0,0,0,0,0,0,0,0,
5790, 2015/3/22 10:0:00,6,0,0,0,0,0,0,0,0,
5791, 2015/3/22 10:20:00,6,0,0,0,0,0,0,0,0,
5792, 2015/3/22 10:40:00,6,0,0,0,0,0,0,0,0,
5793, 2015/3/22 11:0:00,6,0,0,0,0,0,0,0,0,
5794, 2015/3/22 11:20:00,6,0,0,0,0,0,0,0,0,
5795, 2015/3/22 11:40:00,6,0,0,0,0,0,0,0,0,
5796, 2015/3/22 12:0:00,6,0,0,0,0,0,0,0,0,
5797, 2015/3/22 12:20:00,6,0,0,0,0,0,0,0,0,
5798, 2015/3/22 12:40:00,6,0,0,0,0,0,0,0,0,
5799, 2015/3/22 13:0:00,6,0,0,0,0,0,0,0,0,
5800, 2015/3/22 13:20:00,6,0,0,0,0,0,0,0,0,
5801, 2015/3/22 13:40:00,6,0,0,0,0,0,0,0,0,
5802, 2015/3/22 14:0:00,6,0,0,0,0,0,0,0,0,
5803, 2015/3/22 14:20:00,6,0,0,0,0,0,0,0,0,
5804, 2015/3/22 14:40:00,6,0,0,0,0,0,0,0,0,
5805, 2015/3/22 15:0:00,6,0,0,0,0,0,0,0,0,
5806, 2015/3/22 15:20:00,6,0,0,0,0,0,0,0,0,
5807, 2015/3/22 15:40:00,6,0,0,0,0,0,0,0,0,
5808, 2015/3/22 16:0:00,6,0,0,0,0,0,0,0,0,
5809, 2015/3/22 16:20:00,6,0,0,0,0,0,0,0,0,
5810, 2015/3/22 16:40:00,6,0,0,0,0,0,0,0,0,
5811, 2015/3/22 17:0:00,6,0,0,0,0,0,0,0,0,
5812, 2015/3/22 17:20:00,6,0,0,0,0,0,0,0,0,
5813, 2015/3/22 17:40:00,6,0,0,0,0,0,0,0,0,
5814, 2015/3/22 18:0:00,6,0,0,0,0,0,0,0,0,
5815, 2015/3/22 18:20:00,6,0,0,0,0,0,0,0,0,
5816, 2015/3/22 18:40:00,6,0,0,0,0,0,0,0,0,
5817, 2015/3/22 19:0:00,6,0,0,0,0,0,0,0,0,
5818, 2015/3/22 19:20:00,6,0,0,0,0,0,0,0,0,
5819, 2015/3/22 19:40:00,6,0,0,0,0,0,0,0,0,
5820, 2015/3/22 20:0:00,6,0,0,0,0,0,0,0,0,
5821, 2015/3/22 20:20:00,6,0,0,0,0,0,0,0,0,
5822, 2015/3/22 20:40:00,6,0,0,0,0,0,0,0,0,
5823, 2015/3/22 21:0:00,6,0,0,0,0,0,0,0,0,
5824, 2015/3/22 21:20:00,6,0,0,0,0,0,0,0,0,
5825, 2015/3/22 21:40:00,6,0,0,0,0,0,0,0,0,
5826, 2015/3/22 22:0:00,6,0,0,0,0,0,0,0,0,
5827, 2015/3/22 22:20:00,6,0,0,0,0,0,0,0,0,
5828, 2015/3/22 22:40:00,6,0,0,0,0,0,0,0,0,
5829, 2015/3/22 23:0:00,6,0,0,0,0,0,0,0,0,
5830, 2015/3/22 23:20:00,6,0,0,0,0,0,0,0,0,
5831, 2015/3/22 23:40:00,6,0,0,0,0,0,0,0,0,
5832, 2015/3/23 0:0:00,6,0,0,0,0,0,0,0,0,
5833, 2015/3/23 0:20:00,6,0,0,0,0,0,0,0,0,
5834, 2015/3/23 0:40:00,6,0,0,0,0,0,0,0,0,
5835, 2015/3/23 1:0:00,6,0,0,0,0,0,0,0,0,
5836, 2015/3/23 1:20:00,6,0,0,0,0,0,0,0,0,
5837, 2015/3/23 1:40:00,6,0,0,0,0,0,0,0,0,
5838, 2015/3/23 2:0:00,6,0,0,0,0,0,0,0,0,
5839, 2015/3/23 2:20:00,6,0,0,0,0,0,0,0,0,
5840, 2015/3/23 2:40:00,6,0,0,0,0,0,0,0,0,
5841, 2015/3/23 3:0:00,6,0,0,0,0,0,0,0,0,
5842, 2015/3/23 3:20:00,6,0,0,0,0,0,0,0,0,
5843, 2015/3/23 3:40:00,6,0,0,0,0,0,0,0,0,
5844, 2015/3/23 4:0:00,6,0,0,0,0,0,0,0,0,
5845, 2015/3/23 4:20:00,6,0,0,0,0,0,0,0,0,
5846, 2015/3/23 4:40:00,6,0,0,0,0,0,0,0,0,
5847, 2015/3/23 5:0:00,6,0,0,0,0,0,0,0,0,
5848, 2015/3/23 5:20:00,6,0,0,0,0,0,0,0,0,
5849, 2015/3/23 5:40:00,6,0,0,0,0,0,0,0,0,
5850, 2015/3/23 6:0:00,6,0,0,0,0,0,0,0,0,
5851, 2015/3/23 6:20:00,6,0,0,0,0,0,0,0,0,
5852, 2015/3/23 6:40:00,6,0,0,0,0,0,0,0,0,
5853, 2015/3/23 7:0:00,6,0,0,0,0,0,0,0,0,
5854, 2015/3/23 7:20:00,6,0,0,0,0,0,0,0,0,
5855, 2015/3/23 7:40:00,6,0,0,0,0,0,0,0,0,
5856, 2015/3/23 8:0:00,6,0,0,0,0,0,0,0,0,
5857, 2015/3/23 8:20:00,2,2,1,1,0,0,0,0,0,
5858, 2015/3/23 8:40:00,0,1,2,2,0,0,0,1,0,
5859, 2015/3/23 9:0:00,0,1,2,0,2,0,0,1,0,
5860, 2015/3/23 9:20:00,2,1,1,0,0,1,0,1,0,
5861, 2015/3/23 9:40:00,0,0,0,0,0,0,6,0,0,
5862, 2015/3/23 10:0:00,0,0,0,0,0,0,6,0,0,
5863, 2015/3/23 10:20:00,0,0,0,0,0,0,6,0,0,
5864, 2015/3/23 10:40:00,0,0,0,0,0,0,6,0,0,
5865, 2015/3/23 11:0:00,2,1,0,0,2,1,0,0,0,
5866, 2015/3/23 11:20:00,0,0,0,0,0,0,6,0,0,
5867, 2015/3/23 11:40:00,0,0,0,0,0,0,6,0,0,
5868, 2015/3/23 12:0:00,0,0,0,0,0,0,6,0,0,
5869, 2015/3/23 12:20:00,4,0,1,1,0,0,0,0,0,
5870, 2015/3/23 12:40:00,3,0,1,2,0,0,0,0,0,
5871, 2015/3/23 13:0:00,2,1,1,1,0,0,0,0,1,
5872, 2015/3/23 13:20:00,0,2,2,1,0,1,0,0,0,
5873, 2015/3/23 13:40:00,0,2,2,2,0,0,0,0,0,
5874, 2015/3/23 14:0:00,0,1,0,2,1,2,0,0,0,
5875, 2015/3/23 14:20:00,0,0,0,0,0,0,6,0,0,
5876, 2015/3/23 14:40:00,0,0,0,0,0,0,6,0,0,
5877, 2015/3/23 15:0:00,0,0,0,0,0,0,6,0,0,
5878, 2015/3/23 15:20:00,0,0,0,0,0,0,6,0,0,
5879, 2015/3/23 15:40:00,0,0,0,0,0,0,6,0,0,
5880, 2015/3/23 16:0:00,0,1,1,0,2,0,0,0,2,
5881, 2015/3/23 16:20:00,0,2,0,0,0,0,4,0,0,
5882, 2015/3/23 16:40:00,0,1,0,0,0,0,4,0,1,
5883, 2015/3/23 17:0:00,0,2,0,0,0,0,4,0,0,
5884, 2015/3/23 17:20:00,0,2,0,0,0,0,4,0,0,
5885, 2015/3/23 17:40:00,0,2,0,0,0,0,4,0,0,
5886, 2015/3/23 18:0:00,0,2,0,0,0,0,4,0,0,
5887, 2015/3/23 18:20:00,6,0,0,0,0,0,0,0,0,
5888, 2015/3/23 18:40:00,6,0,0,0,0,0,0,0,0,
5889, 2015/3/23 19:0:00,6,0,0,0,0,0,0,0,0,
5890, 2015/3/23 19:20:00,6,0,0,0,0,0,0,0,0,
5891, 2015/3/23 19:40:00,6,0,0,0,0,0,0,0,0,
5892, 2015/3/23 20:0:00,6,0,0,0,0,0,0,0,0,
5893, 2015/3/23 20:20:00,6,0,0,0,0,0,0,0,0,
5894, 2015/3/23 20:40:00,6,0,0,0,0,0,0,0,0,
5895, 2015/3/23 21:0:00,6,0,0,0,0,0,0,0,0,
5896, 2015/3/23 21:20:00,6,0,0,0,0,0,0,0,0,
5897, 2015/3/23 21:40:00,6,0,0,0,0,0,0,0,0,
5898, 2015/3/23 22:0:00,6,0,0,0,0,0,0,0,0,
5899, 2015/3/23 22:20:00,6,0,0,0,0,0,0,0,0,
5900, 2015/3/23 22:40:00,6,0,0,0,0,0,0,0,0,
5901, 2015/3/23 23:0:00,6,0,0,0,0,0,0,0,0,
5902, 2015/3/23 23:20:00,6,0,0,0,0,0,0,0,0,
5903, 2015/3/23 23:40:00,6,0,0,0,0,0,0,0,0,
5904, 2015/3/24 0:0:00,6,0,0,0,0,0,0,0,0,
5905, 2015/3/24 0:20:00,6,0,0,0,0,0,0,0,0,
5906, 2015/3/24 0:40:00,6,0,0,0,0,0,0,0,0,
5907, 2015/3/24 1:0:00,6,0,0,0,0,0,0,0,0,
5908, 2015/3/24 1:20:00,6,0,0,0,0,0,0,0,0,
5909, 2015/3/24 1:40:00,6,0,0,0,0,0,0,0,0,
5910, 2015/3/24 2:0:00,6,0,0,0,0,0,0,0,0,
5911, 2015/3/24 2:20:00,6,0,0,0,0,0,0,0,0,
5912, 2015/3/24 2:40:00,6,0,0,0,0,0,0,0,0,
5913, 2015/3/24 3:0:00,6,0,0,0,0,0,0,0,0,
5914, 2015/3/24 3:20:00,6,0,0,0,0,0,0,0,0,
5915, 2015/3/24 3:40:00,6,0,0,0,0,0,0,0,0,
5916, 2015/3/24 4:0:00,6,0,0,0,0,0,0,0,0,
5917, 2015/3/24 4:20:00,6,0,0,0,0,0,0,0,0,
5918, 2015/3/24 4:40:00,6,0,0,0,0,0,0,0,0,
5919, 2015/3/24 5:0:00,6,0,0,0,0,0,0,0,0,
5920, 2015/3/24 5:20:00,6,0,0,0,0,0,0,0,0,
5921, 2015/3/24 5:40:00,6,0,0,0,0,0,0,0,0,
5922, 2015/3/24 6:0:00,6,0,0,0,0,0,0,0,0,
5923, 2015/3/24 6:20:00,6,0,0,0,0,0,0,0,0,
5924, 2015/3/24 6:40:00,6,0,0,0,0,0,0,0,0,
5925, 2015/3/24 7:0:00,6,0,0,0,0,0,0,0,0,
5926, 2015/3/24 7:20:00,6,0,0,0,0,0,0,0,0,
5927, 2015/3/24 7:40:00,6,0,0,0,0,0,0,0,0,
5928, 2015/3/24 8:0:00,6,0,0,0,0,0,0,0,0,
5929, 2015/3/24 8:20:00,4,0,0,2,0,0,0,0,0,
5930, 2015/3/24 8:40:00,2,1,1,1,0,1,0,0,0,
5931, 2015/3/24 9:0:00,1,1,0,2,0,1,0,0,1,
5932, 2015/3/24 9:20:00,0,0,0,0,0,0,6,0,0,
5933, 2015/3/24 9:40:00,0,0,0,0,0,0,6,0,0,
5934, 2015/3/24 10:0:00,1,0,0,1,0,1,0,1,2,
5935, 2015/3/24 10:20:00,0,0,0,0,0,0,6,0,0,
5936, 2015/3/24 10:40:00,0,0,0,0,0,0,6,0,0,
5937, 2015/3/24 11:0:00,0,0,0,0,0,0,6,0,0,
5938, 2015/3/24 11:20:00,0,0,0,0,0,0,6,0,0,
5939, 2015/3/24 11:40:00,0,0,0,0,0,0,6,0,0,
5940, 2015/3/24 12:0:00,0,0,0,0,0,0,6,0,0,
5941, 2015/3/24 12:20:00,3,0,3,0,0,0,0,0,0,
5942, 2015/3/24 12:40:00,2,0,0,1,2,1,0,0,0,
5943, 2015/3/24 13:0:00,0,2,2,2,0,0,0,0,0,
5944, 2015/3/24 13:20:00,0,2,2,2,0,0,0,0,0,
5945, 2015/3/24 13:40:00,0,2,2,1,0,0,0,0,1,
5946, 2015/3/24 14:0:00,0,2,0,2,0,1,0,0,1,
5947, 2015/3/24 14:20:00,0,0,0,0,0,0,6,0,0,
5948, 2015/3/24 14:40:00,0,0,0,0,0,0,6,0,0,
5949, 2015/3/24 15:0:00,1,0,0,0,1,1,0,2,1,
5950, 2015/3/24 15:20:00,0,0,0,0,0,0,6,0,0,
5951, 2015/3/24 15:40:00,0,0,0,0,0,0,6,0,0,
5952, 2015/3/24 16:0:00,0,0,0,0,0,0,6,0,0,
5953, 2015/3/24 16:20:00,0,1,0,1,3,0,0,0,1,
5954, 2015/3/24 16:40:00,0,0,0,0,0,0,6,0,0,
5955, 2015/3/24 17:0:00,0,0,0,0,0,0,6,0,0,
5956, 2015/3/24 17:20:00,1,0,0,0,0,2,0,2,1,
5957, 2015/3/24 17:40:00,0,0,0,0,1,0,5,0,0,
5958, 2015/3/24 18:0:00,0,0,0,1,0,0,5,0,0,
5959, 2015/3/24 18:20:00,6,0,0,0,0,0,0,0,0,
5960, 2015/3/24 18:40:00,6,0,0,0,0,0,0,0,0,
5961, 2015/3/24 19:0:00,6,0,0,0,0,0,0,0,0,
5962, 2015/3/24 19:20:00,6,0,0,0,0,0,0,0,0,
5963, 2015/3/24 19:40:00,6,0,0,0,0,0,0,0,0,
5964, 2015/3/24 20:0:00,6,0,0,0,0,0,0,0,0,
5965, 2015/3/24 20:20:00,6,0,0,0,0,0,0,0,0,
5966, 2015/3/24 20:40:00,6,0,0,0,0,0,0,0,0,
5967, 2015/3/24 21:0:00,6,0,0,0,0,0,0,0,0,
5968, 2015/3/24 21:20:00,6,0,0,0,0,0,0,0,0,
5969, 2015/3/24 21:40:00,6,0,0,0,0,0,0,0,0,
5970, 2015/3/24 22:0:00,6,0,0,0,0,0,0,0,0,
5971, 2015/3/24 22:20:00,6,0,0,0,0,0,0,0,0,
5972, 2015/3/24 22:40:00,6,0,0,0,0,0,0,0,0,
5973, 2015/3/24 23:0:00,6,0,0,0,0,0,0,0,0,
5974, 2015/3/24 23:20:00,6,0,0,0,0,0,0,0,0,
5975, 2015/3/24 23:40:00,6,0,0,0,0,0,0,0,0,
5976, 2015/3/25 0:0:00,6,0,0,0,0,0,0,0,0,
5977, 2015/3/25 0:20:00,6,0,0,0,0,0,0,0,0,
5978, 2015/3/25 0:40:00,6,0,0,0,0,0,0,0,0,
5979, 2015/3/25 1:0:00,6,0,0,0,0,0,0,0,0,
5980, 2015/3/25 1:20:00,6,0,0,0,0,0,0,0,0,
5981, 2015/3/25 1:40:00,6,0,0,0,0,0,0,0,0,
5982, 2015/3/25 2:0:00,6,0,0,0,0,0,0,0,0,
5983, 2015/3/25 2:20:00,6,0,0,0,0,0,0,0,0,
5984, 2015/3/25 2:40:00,6,0,0,0,0,0,0,0,0,
5985, 2015/3/25 3:0:00,6,0,0,0,0,0,0,0,0,
5986, 2015/3/25 3:20:00,6,0,0,0,0,0,0,0,0,
5987, 2015/3/25 3:40:00,6,0,0,0,0,0,0,0,0,
5988, 2015/3/25 4:0:00,6,0,0,0,0,0,0,0,0,
5989, 2015/3/25 4:20:00,6,0,0,0,0,0,0,0,0,
5990, 2015/3/25 4:40:00,6,0,0,0,0,0,0,0,0,
5991, 2015/3/25 5:0:00,6,0,0,0,0,0,0,0,0,
5992, 2015/3/25 5:20:00,6,0,0,0,0,0,0,0,0,
5993, 2015/3/25 5:40:00,6,0,0,0,0,0,0,0,0,
5994, 2015/3/25 6:0:00,6,0,0,0,0,0,0,0,0,
5995, 2015/3/25 6:20:00,6,0,0,0,0,0,0,0,0,
5996, 2015/3/25 6:40:00,6,0,0,0,0,0,0,0,0,
5997, 2015/3/25 7:0:00,6,0,0,0,0,0,0,0,0,
5998, 2015/3/25 7:20:00,6,0,0,0,0,0,0,0,0,
5999, 2015/3/25 7:40:00,6,0,0,0,0,0,0,0,0,
6000, 2015/3/25 8:0:00,6,0,0,0,0,0,0,0,0,
6001, 2015/3/25 8:20:00,4,1,1,0,0,0,0,0,0,
6002, 2015/3/25 8:40:00,2,1,2,1,0,0,0,0,0,
6003, 2015/3/25 9:0:00,2,0,1,0,1,1,0,1,0,
6004, 2015/3/25 9:20:00,0,0,0,0,0,0,6,0,0,
6005, 2015/3/25 9:40:00,1,0,1,1,0,0,0,0,3,
6006, 2015/3/25 10:0:00,0,2,2,2,0,0,0,0,0,
6007, 2015/3/25 10:20:00,0,1,2,2,0,0,0,1,0,
6008, 2015/3/25 10:40:00,0,0,0,1,0,0,5,0,0,
6009, 2015/3/25 11:0:00,0,0,0,1,0,0,5,0,0,
6010, 2015/3/25 11:20:00,0,0,0,1,0,0,5,0,0,
6011, 2015/3/25 11:40:00,0,0,0,0,0,0,5,1,0,
6012, 2015/3/25 12:0:00,1,0,0,0,0,0,5,0,0,
6013, 2015/3/25 12:20:00,2,1,2,1,0,0,0,0,0,
6014, 2015/3/25 12:40:00,1,1,2,2,0,0,0,0,0,
6015, 2015/3/25 13:0:00,0,2,2,1,0,0,0,0,1,
6016, 2015/3/25 13:20:00,0,0,1,2,0,1,0,1,1,
6017, 2015/3/25 13:40:00,0,2,3,1,0,0,0,0,0,
6018, 2015/3/25 14:0:00,0,2,2,0,1,0,0,1,0,
6019, 2015/3/25 14:20:00,0,0,0,0,0,0,6,0,0,
6020, 2015/3/25 14:40:00,0,0,0,0,0,0,6,0,0,
6021, 2015/3/25 15:0:00,0,0,0,0,0,0,6,0,0,
6022, 2015/3/25 15:20:00,0,0,0,0,0,0,6,0,0,
6023, 2015/3/25 15:40:00,1,2,2,0,0,0,0,0,1,
6024, 2015/3/25 16:0:00,0,2,2,1,0,1,0,0,0,
6025, 2015/3/25 16:20:00,0,0,0,0,0,0,6,0,0,
6026, 2015/3/25 16:40:00,0,0,0,0,0,0,6,0,0,
6027, 2015/3/25 17:0:00,2,0,0,0,1,2,0,1,0,
6028, 2015/3/25 17:20:00,0,0,0,0,0,0,6,0,0,
6029, 2015/3/25 17:40:00,0,0,0,0,0,0,6,0,0,
6030, 2015/3/25 18:0:00,0,0,0,1,1,3,0,1,0,
6031, 2015/3/25 18:20:00,6,0,0,0,0,0,0,0,0,
6032, 2015/3/25 18:40:00,6,0,0,0,0,0,0,0,0,
6033, 2015/3/25 19:0:00,6,0,0,0,0,0,0,0,0,
6034, 2015/3/25 19:20:00,6,0,0,0,0,0,0,0,0,
6035, 2015/3/25 19:40:00,6,0,0,0,0,0,0,0,0,
6036, 2015/3/25 20:0:00,6,0,0,0,0,0,0,0,0,
6037, 2015/3/25 20:20:00,6,0,0,0,0,0,0,0,0,
6038, 2015/3/25 20:40:00,6,0,0,0,0,0,0,0,0,
6039, 2015/3/25 21:0:00,6,0,0,0,0,0,0,0,0,
6040, 2015/3/25 21:20:00,6,0,0,0,0,0,0,0,0,
6041, 2015/3/25 21:40:00,6,0,0,0,0,0,0,0,0,
6042, 2015/3/25 22:0:00,6,0,0,0,0,0,0,0,0,
6043, 2015/3/25 22:20:00,6,0,0,0,0,0,0,0,0,
6044, 2015/3/25 22:40:00,6,0,0,0,0,0,0,0,0,
6045, 2015/3/25 23:0:00,6,0,0,0,0,0,0,0,0,
6046, 2015/3/25 23:20:00,6,0,0,0,0,0,0,0,0,
6047, 2015/3/25 23:40:00,6,0,0,0,0,0,0,0,0,
6048, 2015/3/26 0:0:00,6,0,0,0,0,0,0,0,0,
6049, 2015/3/26 0:20:00,6,0,0,0,0,0,0,0,0,
6050, 2015/3/26 0:40:00,6,0,0,0,0,0,0,0,0,
6051, 2015/3/26 1:0:00,6,0,0,0,0,0,0,0,0,
6052, 2015/3/26 1:20:00,6,0,0,0,0,0,0,0,0,
6053, 2015/3/26 1:40:00,6,0,0,0,0,0,0,0,0,
6054, 2015/3/26 2:0:00,6,0,0,0,0,0,0,0,0,
6055, 2015/3/26 2:20:00,6,0,0,0,0,0,0,0,0,
6056, 2015/3/26 2:40:00,6,0,0,0,0,0,0,0,0,
6057, 2015/3/26 3:0:00,6,0,0,0,0,0,0,0,0,
6058, 2015/3/26 3:20:00,6,0,0,0,0,0,0,0,0,
6059, 2015/3/26 3:40:00,6,0,0,0,0,0,0,0,0,
6060, 2015/3/26 4:0:00,6,0,0,0,0,0,0,0,0,
6061, 2015/3/26 4:20:00,6,0,0,0,0,0,0,0,0,
6062, 2015/3/26 4:40:00,6,0,0,0,0,0,0,0,0,
