step,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,
4033, 2015/1/29 0:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4034, 2015/1/29 0:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4035, 2015/1/29 0:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4036, 2015/1/29 0:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4037, 2015/1/29 0:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4038, 2015/1/29 1:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4039, 2015/1/29 1:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4040, 2015/1/29 1:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4041, 2015/1/29 1:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4042, 2015/1/29 1:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4043, 2015/1/29 1:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4044, 2015/1/29 2:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4045, 2015/1/29 2:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4046, 2015/1/29 2:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4047, 2015/1/29 2:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4048, 2015/1/29 2:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4049, 2015/1/29 2:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4050, 2015/1/29 3:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4051, 2015/1/29 3:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4052, 2015/1/29 3:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4053, 2015/1/29 3:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4054, 2015/1/29 3:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4055, 2015/1/29 3:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4056, 2015/1/29 4:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4057, 2015/1/29 4:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4058, 2015/1/29 4:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4059, 2015/1/29 4:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4060, 2015/1/29 4:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4061, 2015/1/29 4:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4062, 2015/1/29 5:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4063, 2015/1/29 5:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4064, 2015/1/29 5:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4065, 2015/1/29 5:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4066, 2015/1/29 5:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4067, 2015/1/29 5:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4068, 2015/1/29 6:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4069, 2015/1/29 6:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4070, 2015/1/29 6:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4071, 2015/1/29 6:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4072, 2015/1/29 6:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4073, 2015/1/29 6:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4074, 2015/1/29 7:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4075, 2015/1/29 7:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4076, 2015/1/29 7:20:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4077, 2015/1/29 7:30:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4078, 2015/1/29 7:40:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4079, 2015/1/29 7:50:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4080, 2015/1/29 8:0:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4081, 2015/1/29 8:10:00,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4082, 2015/1/29 8:20:00,2,5,3,3,5,5,5,5,4,4,6,5,5,5,4,4,3,5,6,3,5,5,5,5,4,3,6,5,4,2,1,3,2,2,3,2,3,2,3,2,2,1,3,3,2,2,2,2,1,2,0,3,3,2,3,2,2,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,2,
4083, 2015/1/29 8:30:00,1,6,3,3,5,4,2,6,5,5,6,6,5,5,4,2,3,4,7,3,5,4,3,4,4,3,7,2,4,3,2,3,2,1,3,2,3,2,2,2,2,3,3,2,2,2,3,2,0,2,1,3,2,1,4,2,2,0,0,3,1,0,2,1,0,2,0,0,0,3,0,1,1,0,
4084, 2015/1/29 8:40:00,1,3,2,2,5,2,2,3,4,4,5,5,4,4,4,2,4,3,7,3,2,3,6,4,4,5,8,2,2,1,3,3,3,2,3,1,5,4,2,3,2,3,1,5,4,2,3,1,1,4,2,3,2,1,4,3,4,0,0,0,0,1,2,1,1,2,0,0,0,1,1,2,1,4,
4085, 2015/1/29 8:50:00,1,4,2,1,3,2,2,6,4,5,5,5,3,3,5,1,2,5,6,3,1,3,8,3,4,6,7,2,4,2,3,3,5,3,3,1,4,3,7,3,4,4,2,4,4,1,3,1,2,3,2,3,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,2,
4086, 2015/1/29 9:0:00,3,4,2,2,3,3,1,3,3,4,5,1,3,4,4,2,3,3,5,7,1,4,5,3,4,7,6,1,2,3,2,5,6,4,2,1,3,3,5,4,2,4,1,3,5,2,2,2,1,3,3,1,5,2,3,1,2,0,0,2,0,3,2,1,0,0,0,0,3,0,3,1,0,3,
4087, 2015/1/29 9:10:00,5,3,3,2,6,1,1,2,3,5,5,2,5,4,5,2,2,4,3,4,2,4,5,5,2,4,5,4,3,4,4,4,3,3,4,2,2,2,1,4,1,2,6,3,4,3,2,1,4,3,4,1,3,1,3,1,2,2,0,1,3,0,1,0,2,0,0,0,1,1,2,0,1,4,
4088, 2015/1/29 9:20:00,1,4,2,4,5,1,0,0,4,4,3,1,5,6,3,3,2,4,6,2,4,4,6,4,5,5,5,4,1,2,3,2,4,4,3,5,3,1,1,4,3,4,5,2,3,4,3,1,3,4,3,1,4,1,2,4,4,1,0,3,3,0,0,1,0,0,0,0,2,0,0,0,0,5,
4089, 2015/1/29 9:30:00,0,3,4,2,8,1,1,1,2,5,7,2,3,3,2,3,2,2,5,3,6,4,4,2,2,2,6,3,1,2,2,3,4,4,4,5,3,2,1,4,3,5,4,1,5,3,3,1,3,5,2,4,4,2,2,3,4,1,2,0,3,2,2,0,0,1,0,0,1,0,2,1,1,3,
4090, 2015/1/29 9:40:00,0,4,5,3,7,2,1,1,2,6,3,3,1,3,3,2,0,2,4,3,5,4,5,2,1,6,7,2,3,1,3,2,4,1,4,4,3,3,2,3,5,2,3,2,3,0,3,1,3,3,2,5,3,4,1,3,3,3,2,2,2,2,3,2,0,2,0,0,2,1,3,3,0,3,
4091, 2015/1/29 9:50:00,4,3,4,5,3,3,0,1,2,5,5,5,0,2,3,2,0,3,5,2,3,2,4,6,3,6,3,3,3,2,6,2,6,2,6,4,4,5,0,4,5,2,2,3,3,2,2,2,0,4,3,5,2,6,2,1,2,1,3,2,0,1,0,2,1,0,0,0,0,0,0,2,3,4,
4092, 2015/1/29 10:0:00,7,5,3,3,3,4,1,1,2,4,4,4,1,3,5,3,0,2,5,3,5,4,5,2,2,3,3,4,3,3,6,4,4,2,7,3,0,3,2,2,2,2,3,4,2,2,1,3,2,4,1,2,1,3,1,2,3,1,2,3,0,0,1,2,2,5,0,0,3,3,1,1,1,3,
4093, 2015/1/29 10:10:00,2,6,2,3,3,5,0,2,3,2,5,2,1,6,5,2,0,2,5,8,2,3,3,4,5,5,4,5,3,5,4,2,3,4,6,4,0,1,2,3,2,0,2,2,3,4,1,4,3,4,3,1,0,1,2,2,3,2,1,2,0,2,4,1,2,2,0,4,0,0,1,0,3,3,
4094, 2015/1/29 10:20:00,2,4,4,1,3,3,0,2,5,2,6,5,2,4,6,2,2,2,8,6,3,2,2,3,4,5,5,5,4,4,2,0,3,6,3,5,2,3,1,4,2,0,2,2,4,4,1,4,0,3,2,1,2,0,1,2,3,1,3,1,0,1,3,1,0,1,0,4,4,1,3,1,1,3,
4095, 2015/1/29 10:30:00,1,4,4,3,3,1,1,3,6,3,4,2,3,2,2,2,5,2,6,6,3,2,1,1,5,5,4,1,2,4,1,1,5,1,3,3,3,1,5,2,2,3,2,3,1,4,0,3,0,3,2,0,2,2,3,0,3,2,3,1,5,0,0,3,2,1,14,4,3,1,1,2,0,5,
4096, 2015/1/29 10:40:00,1,3,1,3,3,2,1,4,5,6,7,3,6,3,6,2,5,3,3,4,0,3,1,2,5,2,2,2,2,4,2,1,4,3,5,0,1,3,1,3,3,4,5,2,3,2,0,3,1,1,2,1,2,2,2,0,3,1,3,3,2,0,1,0,1,1,14,4,1,2,1,2,4,3,
4097, 2015/1/29 10:50:00,5,4,2,4,5,1,1,4,6,4,7,3,4,5,5,1,3,1,3,3,1,5,3,2,5,4,1,2,1,2,3,1,4,4,2,2,2,5,1,4,4,5,5,3,2,2,0,4,2,4,1,2,3,1,2,1,1,1,1,1,1,0,1,0,0,0,14,4,1,0,1,1,0,3,
4098, 2015/1/29 11:0:00,6,1,6,1,4,1,1,3,3,1,5,5,2,2,1,1,3,2,6,5,1,1,2,3,2,6,1,2,1,0,2,1,5,2,1,0,3,4,3,4,6,2,2,4,2,3,2,5,4,4,2,2,3,2,1,2,4,0,2,0,2,2,6,0,1,1,14,4,2,1,1,0,1,6,
4099, 2015/1/29 11:10:00,5,1,5,2,2,5,0,6,4,3,4,9,1,2,2,1,1,2,2,4,3,2,4,3,3,3,3,1,3,1,5,1,5,5,1,0,3,5,1,1,2,0,4,2,6,5,0,3,4,4,1,3,3,3,2,3,2,0,2,1,2,1,1,2,1,1,14,4,0,1,1,1,1,2,
4100, 2015/1/29 11:20:00,1,3,1,2,3,7,3,2,0,6,2,5,1,3,1,2,1,2,5,2,5,3,1,0,6,4,5,1,2,0,3,1,4,4,3,2,2,2,1,0,3,1,3,2,5,3,1,3,5,3,4,5,3,6,3,3,1,2,2,3,0,2,1,3,1,4,14,4,1,0,1,0,0,3,
4101, 2015/1/29 11:30:00,1,5,2,3,3,3,4,4,1,10,2,4,5,2,2,1,2,0,4,3,6,4,1,1,8,2,5,1,2,3,3,4,3,3,4,1,4,1,3,3,2,0,2,3,3,3,0,2,6,3,4,4,4,3,4,4,1,4,0,1,0,0,1,2,1,0,0,4,2,1,2,4,0,3,
4102, 2015/1/29 11:40:00,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
4103, 2015/1/29 11:50:00,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
4104, 2015/1/29 12:0:00,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
4105, 2015/1/29 12:10:00,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4106, 2015/1/29 12:20:00,52,5,5,4,4,5,3,4,3,3,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,4,5,4,0,2,1,1,1,0,1,0,2,2,2,1,2,2,2,2,1,2,2,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
4107, 2015/1/29 12:30:00,52,4,4,5,3,5,3,3,3,2,5,4,4,4,2,2,3,3,4,4,4,0,2,4,3,3,4,3,4,0,3,1,1,1,0,1,0,3,3,2,0,2,1,2,2,0,1,3,1,2,2,3,1,2,2,0,1,0,0,0,0,1,0,0,2,0,0,0,1,1,1,2,0,2,
4108, 2015/1/29 12:40:00,52,4,4,5,2,5,3,4,3,2,6,4,3,4,1,2,3,4,3,5,4,0,2,6,3,3,3,3,5,0,1,0,2,1,0,1,0,1,5,2,0,2,1,3,2,0,2,4,0,1,1,4,1,2,2,0,2,0,1,1,0,1,1,2,0,1,0,0,0,0,0,1,0,0,
4109, 2015/1/29 12:50:00,3,4,4,5,5,5,5,6,4,6,4,2,3,2,3,5,4,5,3,5,6,2,2,8,3,4,4,3,3,3,1,1,2,2,4,4,2,1,6,1,1,3,1,1,3,2,4,6,3,2,2,2,2,4,2,2,3,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,2,
4110, 2015/1/29 13:0:00,3,3,4,4,5,6,6,5,4,6,4,3,3,2,2,4,5,6,4,5,6,1,2,7,3,5,3,5,4,3,1,2,2,2,5,3,1,0,2,1,1,1,1,3,3,0,2,3,4,2,3,4,1,1,2,2,3,0,1,2,4,1,1,0,2,1,0,0,2,1,0,0,0,3,
4111, 2015/1/29 13:10:00,1,4,4,5,5,4,6,4,3,8,7,2,3,2,1,5,4,6,4,4,5,4,2,5,2,2,3,3,5,4,2,3,2,2,6,2,2,0,1,0,1,2,0,5,3,1,1,3,4,4,6,4,3,3,2,2,1,1,0,2,1,0,0,1,1,1,0,0,1,0,1,1,2,2,
4112, 2015/1/29 13:20:00,1,5,4,3,5,8,5,2,2,9,8,4,6,5,2,4,5,5,3,2,3,2,3,4,4,2,3,2,4,1,3,4,5,3,3,1,1,1,0,1,0,1,1,5,4,2,2,2,4,5,3,4,2,5,0,1,2,1,1,2,0,0,3,0,0,0,0,0,1,0,0,1,1,5,
4113, 2015/1/29 13:30:00,0,7,2,2,5,8,7,3,4,9,5,4,4,4,5,3,4,4,4,3,2,1,4,4,2,1,4,2,4,2,2,3,3,4,3,3,3,3,1,1,2,1,0,4,2,2,1,2,2,5,1,2,0,5,2,4,2,1,1,2,1,1,1,0,1,1,0,0,2,0,1,1,1,6,
4114, 2015/1/29 13:40:00,0,6,2,2,3,7,7,3,6,4,5,4,2,3,6,2,4,3,3,3,1,0,5,4,2,3,5,2,4,1,2,5,3,5,1,5,3,2,0,0,1,3,2,6,3,3,3,2,2,3,3,0,1,8,5,3,4,4,1,0,0,0,0,2,2,1,0,0,1,2,0,0,0,3,
4115, 2015/1/29 13:50:00,2,5,1,2,2,6,6,4,3,3,2,6,1,4,6,4,3,3,2,2,4,1,4,4,3,2,2,4,3,1,2,2,2,3,4,7,3,0,0,0,1,4,2,4,3,6,3,4,4,3,3,5,0,4,3,2,3,4,1,3,1,1,1,0,2,1,0,0,1,1,0,2,4,2,
